track_name,artist_name,lyrics
THE DINER,Billie Eilish,"94 Contributors Translations Português العربية עברית Hebrew Español Türkçe Ελληνικά Deutsch Italiano Polski Français Русский Russian Bahasa Indonesia Česky Kiswahili Română Українська Norsk THE DINER Lyrics “THE DINER” puts the frightening side of fame into perspective, finding Eilish telling a story from the perspective of a stalker, dragging a plot from her past experiences with her many stalkers. The song… Read More [Intro] Don't be afraid of me I'm what you need [Verse 1] I saw you on the screens I know we're meant to be You're starrin' in my dreams In magazines You're lookin' right at me You're lookin' right at me I'm here around the clock I'm waitin' on your block I'm waitin' on your block But please don't call the cops They'll make me stop And I just wanna talk I just wanna talk [Pre-Chorus] Bet I could change your life You could be my wife Could get into a fight I'll say, ""You're right"" And you'll kiss me goodnight [Chorus] I waited on the corner 'til I saw the sitter leave Was easy getting over and I landed on my feet I came in through the kitchen lookin' for something to eat I left a calling card so they would know that it was me [Post-Chorus] Ah, ah, ah [Verse 2] I tried to save you, but I failed Two fifty thousand dollar bail Two hundred fifty thousand dollar While I'm away, don't read my mail Don't read my mail Just bring a veil Just bring a veil And come visit me in jail Visit me in jail [Pre-Chorus] I'll go back to the diner I'll write another letter I'll write another letter I hope you'll read it this time You better [Chorus] The cops around the corner stopped me when I tried to leave They told me I was crazy and they knocked me off my feet  They told me I was crazy They came in through the kitchen lookin' for something discreet I left a calling card so they would know that it was me [Post-Chorus] Ah, ah, know that it was me [Bridge] I memorized your number, now I call you when I please I tried to end it all, but now I'm back up on my feet I saw you in the car with someone else and couldn't sleep If somethin' happens to him, you can bet that it was me [Outro] 3956 310-807-3956 310-807-3956"
BITTERSUITE,Billie Eilish,"112 Contributors Translations العربية עברית Hebrew Português Español Türkçe Ελληνικά Deutsch Italiano Polski Français Русский Russian Bahasa Indonesia Українська Norsk Česky BITTERSUITE Lyrics “BITTERSUITE” is the ninth track of Billie Eilish’s third studio album HIT ME HARD AND SOFT. The title is a play on the world “bittersweet,“ converting the suffix “sweet” into the homophonic “suite”. Seeming… Read More [Part I] [Intro] I can't fall in love with you [Verse] I've been overseas I've been havin' dreams You were in the foyer I was on my knees Outside of my body Watchin' from above I see the way you want me I wanna be the one [Pre-Chorus] But I gotta be careful Gotta watch what I say God, I hope it all goes away [Chorus] 'Cause I can't fall in love with you No matter how bad I want to [Part II] [Intro] Mm Ah, uh, uh, uh Ah, uh, uh Mm [Chorus] I don't need to breathe when you look at me, all I see is green And I think that we're in between everything I've seen In my dream, have it once a week, can't land on my feet Can't sleep, have you underneath all of my beliefs Keep it briеf I'll wait in the suite Keep me off my feet, mm [Verse 1] You seem so paranoid I'm looking at thе boys I've never filled the void Out of spite You seem so paralyzed It's so romanticized If this is how I die That's alright [Chorus] I've been overseas I don't need to breathe when you look at me, all I see is green I've been overseas And I think that we're in between everything I've seen In my dream, have it once a week, can't land on my feet I've been overseas Can't sleep, have you underneath all of my beliefs Keep it brief I'll see you in the suite We can be discreet [Verse 2] But I've been overseas And I've been havin' dreams L'amour de ma vie Love so bittersweet, mm Open up the door for me, for me 'Cause I'm still on my knees I'm stayin' off my feet [Part III] [Drop] Will you come with me? Just want you to tell the truth Come on now, ha And I know it seems like something even bitter Listen up, hm I've watched you keep on doing better It's someone I don't know Pay close attention to it, right now [Instrumental Outro]"
BLUE,Billie Eilish,NA
Taste,Sabrina Carpenter,"106 Contributors Translations Türkçe Tiếng Việt Polski Français Español srpski Português Deutsch Català Русский Russian Italiano ไทย Thai Македонски 简体中文 Simplified Chinese Українська Беларуская Ελληνικά Česky Filipino Bahasa Indonesia Nederlands Norsk 한국어 Korean Taste Lyrics “Taste” is the first track off of Sabrina Carpenter’s sixth studio album, Short n’ Sweet. It was released as the highly anticipated third single from the album with a music video featuring female actress… Read More [Verse 1] Oh, I leave quite an impression Five feet to be exact You're wonderin' why half his clothes went missin' My body's where they're at [Pre-Chorus] Now I'm gone, but you're still layin' Next to me, one degree of separation [Chorus] I heard you're back together and if that's true You'll just have to taste me when he's kissin' you If you want forever, and I bet you do Just know you'll taste me too [Post-Chorus] Uh-huh [Verse 2] He pins you down on the carpet Makes paintings with his tongue La-la-la-la-la-la-la Hе's funny now, all his jokes hit different Guеss who he learned that from? [Pre-Chorus] Now I'm gone, but you're still layin' Next to me, one degree of separation [Chorus] I heard you're back together and if that's true You'll just have to taste me when he's kissin' you If you want forever, and I bet you do I bet you do Just know you'll taste me too [Post-Chorus] La-la-la-la-la-la-la [Bridge] Every time you close your eyes And feel his lips, you're feelin' mine And every time you breathe his air Just know I was already there You can have him if you like I've been there, done that once or twice And singin' 'bout it don't mean I care Yeah, I know I've been known to share [Chorus] Well, I heard you're back together and if that's true You'll just have to taste me when he's kissin' you If you want forever, and I bet you do I bet you do Just know you'll taste me too [Outro] Taste me too, ow La-la-la-la-la-la-la You'll just have to taste me when he's kissin' you You, no, yeah, ah-ah La-la-la-la-la-la-la You'll just have to taste me when he's kissin' you"
Please Please Please,Sabrina Carpenter,"129 Contributors Translations Español srpski Português Deutsch Türkçe Italiano Polski Tiếng Việt Bahasa Indonesia Русский Russian Norsk ไทย Thai English Català Македонски Dansk 简体中文 Simplified Chinese Беларуская Українська Ελληνικά Nederlands 한국어 Korean 日本語 Japanese Česky Please Please Please Lyrics “Please Please Please” is the second single from Sabrina Carpenter’s sixth studio album, Short n' Sweet. The track captures a mix of affection, frustration, and concern. The lyrics explore the complexities of… Read More [Verse 1] I know I have good judgment, I know I have good taste It's funny and it's ironic that only I feel that way I promise 'em that you're different and everyone makes mistakes But just don't I heard that you're an actor, so act like a stand-up guy Whatever devil's inside you, don't let him out tonight I tell them it's just your culture and everyone rolls their eyes Yeah, I know All I'm asking, baby [Chorus] Please, please, please Don't prove I'm right And please, pleasе, please Don't bring me to tеars when I just did my makeup so nice Heartbreak is one thing, my ego's another I beg you, don't embarrass me, motherfucker, oh Please, please, please Ah [Verse 2] Well, I have a fun idea, babe Uh-huh, maybe just stay inside I know you're cravin' some fresh air, but the ceiling fan is so nice It's so nice, right? And we could live so happily if no one knows that you're with me I'm just kidding, but really Kinda, really, really [Chorus] Please, please, please Please don't prove I'm right Don't prove I'm right And please, please, please Don't bring me to tears when I just did my makeup so nice Heartbreak is one thing Heartbreak is one thing, my ego's another Ego's another I beg you, don't embarrass me, motherfucker, oh Please, please, please Ah [Outro] If you wanna go and be stupid Don't do it in front of me If you don't wanna cry to my music Don't make me hate you prolifically Please, please, please Please Please, please, please Please Please Please, please Please, please Ah"
Good Graces,Sabrina Carpenter,"63 Contributors Translations Tiếng Việt Polski Español srpski Português Italiano Македонски Deutsch ไทย Thai Français 简体中文 Simplified Chinese Nederlands 한국어 Korean Bahasa Indonesia Česky Català Türkçe Беларуская Українська Русский Russian Ελληνικά Good Graces Lyrics “Good Graces”, the third track on Short n' Sweet, is a confident and assertive song about setting boundaries in a relationship. The lyrics convey a message that while the singer can be sweet and loving, she… Read More [Intro] I won't give a fuck about you Oh, mm I won't give a fuck about you Mm [Verse 1] When I love you, I'm sweet like an angel Drawin' hearts 'round our names And dreamin' of writing vows, rockin' cradles Don't mistake my nice for naive [Pre-Chorus] I don't waste a second, I know lots of guys You do somethin' suspect, this cute ass bye-bye Like, ooh Baby, you say you really like it being mine? So let me give you some advice [Chorus] Boy, it's not that complicated You should stay in my good graces Or I'll switch it up like that so fast 'Cause no one's more amazin' At turnin' lovin' into hatred Boy, it's not that complicated You should stay in my good graces Or I'll switch it up like that Like that so fast So fast 'Cause no one's more amazin' At turnin' lovin' into hatred [Post-Chorus] I won't give a fuck about you I won't give a fuck about you I won't give a fuck about you That was cool I won't give a fuck about you Oh I won't give a fuck about you I won't give a fuck about you Yeah [Verse 2] I'll tell the world you finish your chores prematurely Break my heart and I swear I'm movin' on With your favorite athlete Shoot his shot every night [Pre-Chorus] Want you every second, don't need other guys You do somethin' sus, kiss my cute ass bye [Chorus] Boy, it's not that complicated You should stay in my good graces Ah Or I'll switch it up like that so fast 'Cause no one's more amazin' Amazin' At turnin' lovin' into hatred Boy, it's not that complicated No You should stay in my good graces Ah Or I'll switch it up like that Like that so fast So fast 'Cause no one's more amazin' At turnin' lovin' into hatred [Post-Chorus] I won't give a fuck about you I won't give a fuck about you I won't give a fuck about you Oh, no I won't give a fuck about you Oh I won't give a fuck about you I won't give a fuck about you Oh [Outro] No, I won't I won't give a fuck about you, no, I won't I won't, I won't, I won't No, I won't I won't give a fuck about you, no, I won't I won't, I won't, I won't"
Sharpest Tool,Sabrina Carpenter,"72 Contributors Translations Tiếng Việt Polski Español srpski Português Nederlands Sabrina Carpenter - Sharpest Tool 한국어 번역 Bahasa Indonesia Česky Català Türkçe Беларуская Українська Русский Russian Ελληνικά Français Italiano Македонски Deutsch Sharpest Tool Lyrics [Verse] I know you're not The sharpest tool in the shed We had sex, I met your best friends Then a bird flies by and you forget I don't hear a word 'Til your guilt creeps in On a Tuesday, send a soft ""hey"" As if you really don't recall the time [Pre-Chorus] We were goin' right, then you took a left Left me with a lot of shit to second-guess Guess I'll waste another year on wonderin' if If that was casual, then I'm an idiot I'm lookin' for an answer in-between the lines Lyin' to yourself if you think we'rе fine You're confused and I'm upsеt, but [Chorus] We never talk about it We never talk about it We never talk about it [Bridge] All the silence just makes it worse, really 'Cause it leaves you so top-of-mind for me All the silence is just your strategy 'Cause it leaves you so top-of-mind for me [Refrain] We never talk about how you Found God at your ex's house, always Made sure that the phone was face-down Seems like overnight, I'm just the bitch you hate now We never talk it through How you guilt-tripped me to open up to you Then you logged out , leavin' me dumbfounded, oh-oh [Pre-Chorus] We were goin' right, then you took a left Left me with a lot of shit to second-guess Guess I'll waste another year on wonderin' if If that was casual, then I'm an idiot I'm lookin' for an answer in-between the lines Lyin' to yourself if you think we're fine You're confused and I'm upset, but [Chorus] We never talk about it We don't talk about it, we don't talk about it We never talk about it We don't talk about it, talk, talk, talk about it We never talk about it We don't talk about it, we don't talk about it We don't talk about it, we don't talk about it [Refrain] We never talk about how you Found God at your ex's house, always Made sure that the phone was face-down Seems like overnight, I'm just the bitch you hate now We never talk it through How you guilt-tripped me to open up to you Then you logged out, leavin' me dumbfounded, oh-oh [Outro] We don't talk about it , we don't talk about it We never talk about it We don't talk about it, talk, talk, talk about it We never talk about it We don't talk about it, we don't talk about it We never talk about it We don't talk about it, we don't talk about it"
Coincidence,Sabrina Carpenter,"47 Contributors Translations Español Português srpski Tiếng Việt Polski Français Nederlands 简体中文 Simplified Chinese Bahasa Indonesia Česky Català Türkçe Беларуская Українська Русский Russian Ελληνικά Italiano Македонски Deutsch Coincidence Lyrics Seemingly inspired by country and folk songs of the seventies, especially Joni Mitchell’s “Big Yellow Taxi”, “Coincidence” sees a continuation of the love betrayal from “Sharpest Tool” in the narrative.… Read More [Intro]  One, two, a-one, two, three, woo  [Verse 1] The second I put my head on your chest She knew, she's got a real sixth sense Now her name comes up once, then it comes up twice And without her even bein' here, she's back in your life Now she's in the same damn city on the same damn night [Chorus] And you've lost all your common sense What a coincidence [Post-Chorus] Oh, na-na, na-na-na-na Oh, na-na, na-na-na-na [Verse 2] Last week, you didn't have any doubts This week, you're holdin' space for her tongue in your mouth Now shе's sendin' you some pictures wеarin' less and less Tryna turn the past into the present tense, huh Suckin' up to all of your mutual friends [Chorus] And you've lost all your common sense You've lost all your common sense The way you told me the truth, minus seven percent Uh, minus seven percent What a coincidence, uh [Post-Chorus] Oh, na-na, na-na-na-na Oh, na-na, na-na-na-na Na-na-na-na, na-na-na-na Na-na-na-na, na-na-na-na [Bridge] What a surprise, your phone just died Your car drove itself from L.A. to her thighs Palm Springs looks nice, but who's by your side? Damn it, she looks kinda like the girl you outgrew Least that's what you said That's what you said [Chorus] What a coincidence Oh wow, you just broke up again What a coincidence [Outro] Oh, na-na, na-na-na-na Coincidence Oh, na-na, na-na-na-na Coincidence Na-na-na-na, na-na-na-na Coincidence Na-na-na-na, na-na-na-na Coincidence"
Bed Chem,Sabrina Carpenter,"114 Contributors Translations Español Português srpski Tiếng Việt Polski Français Italiano Македонски Deutsch 日本語 Japanese Ελληνικά 简体中文 Simplified Chinese ไทย Thai Català Türkçe Беларуская Українська Русский Russian Nederlands עברית Hebrew Bahasa Indonesia Česky Bed Chem Lyrics Suited with the most sexually-provocative title, the sixth track from Sabrina Carpenter’s Short n' Sweet, “Bed Chem,” infers to Carpenter and her lover’s new-found chemistry, which is the longform of “chem.” … Read More [Verse 1] I was in a sheer dress the day that we met We were both in a rush, we talked for a sec Your friend hit me up so we could connect And what are the odds? You send me a text And now the next thing I know, I'm like Manifest that you're oversized I digress, got me scrollin' like Out of breath, got me goin' like [Pre-Chorus] Ooh Ah Who's the cute boy with the white jacket and the thick accent? Like Ooh Ah Maybe it's all in my head [Chorus] But I bеt we'd have really good bеd chem How you pick me up, pull 'em down, turn me 'round Oh, it just makes sense How you talk so sweet when you're doin' bad things That's bed Bed chem Chem How you're lookin' at me, yeah, I know what that means And I'm obsessed Are you free next week? I bet we'd have really good [Verse 2] Come right on me, I mean camaraderie Said you're not in my time zone, but you wanna be Where art thou? Why not uponeth me? See it in my mind, let's fulfill the prophecy [Pre-Chorus] Ooh Ah Who's the cute guy with the wide blue eyes and the big bad mm? Like Ooh Ah I know I sound a bit redundant [Chorus] But I bet we'd have really good bed chem How you pick me up, pull 'em down, turn me 'round Oh, it just makes sense Oh, it just makes sense How you talk so sweet when you're doin' bad things Bad That's bed chem Oh, that's bed chem How you're lookin' at me, yeah, I know what that means And I'm obsessed So obsessed Are you free next week? I bet we'd have really good Bed chem [Bridge] And I bet we'd both arrive at the same time Bed chem And I bet the thermostat's set at six-nine Bed-bed ch-chem And I bet it's even better than in my head My [Chorus] How you pick me up, pull 'em down, turn me 'round Ooh Oh, it just makes sense Oh, it just makes sense How you talk so sweet when you're doin' bad things That's bed chem Oh, that's bed chem How you're lookin' at me, yeah, I know what that means And I'm obsessed So obsessed Are you free next week? Are you free next week? I bet we'd have really good [Outro] Ha Make me go , ha No-no-no Ha Make me go , ha No-no-no, no, oh no, oh Ha Make me go , ha Yeah, yeah No-no-no, oh Ha Make me go , ha Ooh, oh, baby A little fade-out?"
Espresso,Sabrina Carpenter,"130 Contributors Translations srpski Norsk Türkçe Polski العربية Français Italiano Deutsch Português Español Bahasa Indonesia ไทย Thai Tiếng Việt Slovenčina Беларуская Русский Russian Українська Ελληνικά Català 日本語 Japanese Македонски Suomi Nederlands 한국어 Korean Česky Espresso Lyrics “Espresso” is the first single from Sabrina Carpenter’s sixth studio album, Short n' Sweet. In the song, Sabrina likens herself to the coffee as her partner can’t sleep when he’s with her. The funky pop… Read More [Chorus] Now he's thinkin' 'bout me every night, oh Is it that sweet? I guess so Say you can't sleep, baby, I know That's that me espresso Move it up, down, left, right, oh Switch it up like Nintendo Say you can't sleep, baby, I know That's that me espresso [Verse 1] I can't relate to desperation My give-a-fucks are on vacation And I got this one boy and he won't stop calling When they act this way, I know I got 'em [Pre-Chorus] Mm Too bad your ex don't do it for ya Mm Walked in and dream-came-trued it for ya Mm Soft skin and I perfumed it for ya Yes I know I Mountain Dew it for ya Yes That morning coffee, brewed it for ya Yes One touch and I brand-newed it for ya Ooh [Chorus] And now he's thinkin' 'bout me every night, oh Is it that sweet? I guess so Say you can't sleep, baby, I know That's that me espresso Move it up, down, left, right, oh Switch it up like Nintendo Say you can't sleep, baby, I know That's that me espresso [Post-Chorus] Holy shit Is it that sweet? I guess so Mm [Verse 2] I'm working late 'cause I'm a singer Oh, he looks so cute wrapped 'round my finger My twisted humor make him laugh so often My honeybee, come and get this pollen [Pre-Chorus] Mm Too bad your ex don't do it for ya Mm Walked in and dream-came-trued it for ya Mm Soft skin and I perfumed it for ya Ayy, ayy, oh Yes I know I Mountain Dew it for ya Yes That morning coffee, brewed it for ya Yes One touch and I brand-newed it for ya Stupid [Chorus] Now he's thinkin' 'bout me every night, oh Is it that sweet? I guess so Say you can't sleep, baby, I know That's that me espresso Move it up, down, left, right, oh Switch it up like Nintendo Say you can't sleep, baby, I know That's that me espresso Yes Thinkin' 'bout me every night, oh Is it that sweet? I guess so Yes Say you can't sleep, baby, I know That's that me espresso Yes Move it up, down, left, right, oh Move it up, down, left, right, oh Switch it up like Nintendo Yes Say you can't sleep, baby, I know That's that me espresso [Outro] Is it that sweet? I guess so Mm, that's that me espresso"
Dumb & Poetic,Sabrina Carpenter,"83 Contributors Translations Español Português srpski Tiếng Việt Polski Nederlands Bahasa Indonesia Česky Català Türkçe Беларуская Українська Русский Russian Ελληνικά Français Italiano Македонски Deutsch Dumb & Poetic Lyrics [Verse 1] You're so dumb and poetic It's just what I fall for, I like the aesthetic Every self-help book, you've already read it Cherry-pick lines like they're words you invented Gold star for highbrow manipulation And ""love everyone"" is your favorite quotation Try to come off like you're soft and well-spoken Jack off to lyrics by Leonard Cohen [Chorus] Don't think you understand Just 'cause you talk like one doesn't make you a man [Verse 2] You're so sad there's no communication But, baby, you put us in this situation You're running so fast from the hearts that you're breakin' Save all your breath for your floor meditation You're so empathetic, you'd make a great wife And I promise the mushrooms aren't changing your life Well, you crashed the car and abandoned the wreckage Fuck with my head like it's some kind of fetish [Chorus] Don't think you understand Just 'cause you act like one doesn't make you a man Don't think you understand Just 'cause you leave like one doesn't make you a man"
Slim Pickins,Sabrina Carpenter,"68 Contributors Translations Español Português srpski Tiếng Việt Polski Français Bahasa Indonesia Česky Català Türkçe Беларуская Українська Русский Russian Ελληνικά Italiano Македонски Deutsch Slim Pickins Lyrics “Slim Pickins” delves into the process of trying to find the right guy—someone who’s attractive, kind, and smart, but not having a lot of luck in that endeavor. As she finds that it’s “slim pickings” very… Read More [Verse 1] Guess I'll end this life alone I am not dramatic These are just the thoughts that pass right through me All the douchebags in my phone Play 'em like a slot machine If they're winnin', I'm just losin' [Pre-Chorus] A boy who's jacked and kind Can't find his ass to save my life [Chorus] Oh, it's slim pickings If I can't have the one I love I guess it's you that I'll be kissin' Just to get my fixings Since the good ones are deceased or taken I'll just keep on moanin' and bitchin' [Post-Chorus] Ah-ah-ah-ah Ah-ah-ah-ah [Verse 2] Jesus, what's a girl to do? This boy doesn't even know The difference between ""there,"" ""their"" and ""they are"" Yet he's naked in my room Missin' all the things he's missin' God knows that he isn't livin' large [Pre-Chorus] A boy who's nice that breathes I swear he's nowhere to be seen [Chorus] It's slim pickings If I can't have the one I love I guess it's you that I'll be kissin' Just to get my fixings Since the good ones are deceased or taken I'll just keep on moanin' and bitchin' [Post-Chorus] Moanin' and bitchin' [Outro] Since the good ones call their exes wasted And since the Lord forgot my gay awakenin' Then I'll just be here in the kitchen Servin' up some moanin' and bitchin'"
Juno,Sabrina Carpenter,"93 Contributors Translations Español Português srpski Tiếng Việt Deutsch Polski Français Македонски עברית Hebrew Norsk Bahasa Indonesia Česky Català Türkçe 简体中文 Simplified Chinese Беларуская Українська Ελληνικά Русский Russian Italiano ไทย Thai Juno Lyrics Desiring to become pregnant simply due to the way her partner makes her feel, “Juno” cheekily references the 2007 film of the same name, with the protagonist, played by Elliot Page, also being pregnant. She… Read More [Intro] Ooh, ah-ah, ooh [Verse 1] Don't have to tell your hot ass a thing Oh yeah, you just get it Whole package, babe, I like the way you fit God bless your dad's genetics, mm, uh [Pre-Chorus] You make me wanna make you fall in love Oh, late at night, I'm thinking 'bout you, ah-ah Wanna try out my fuzzy pink handcuffs? Oh, I hear you knockin', baby, come on up [Chorus] I know you want my touch for life If you love me right, then who knows? I might let you make me Juno You know I just might Let you lock me down tonight One of me is cute, but two though? Give it to me, baby You make me wanna make you fall in love Oh [Verse 2] I showed my friends, then we high-fived Ah-ah Sorry if you feel objеctified Ah-ah Can't help myself, hormonеs are high Give me more than just some butterflies [Pre-Chorus] You make me wanna make you fall in love Oh, late at night, I'm thinking 'bout you, ah-ah Wanna try out some freaky positions? Have you ever tried this one? [Chorus] I know you want my touch for life If you love me right, then who knows? I might let you make me Juno You know I just might Let you lock me down tonight One of me is cute, but two though? Give it to me, baby You make me wanna make you fall in love [Bridge] Adore me Hold me and explore me Mark your territory Ah-ah Tell me I'm the only, only, only, only one Ah-ah Adore me Hold me and explore me Ah-ah I'm so fuckin' horny Tell me I'm the only, only, only, only one [Guitar Solo] Ah Ooh-ooh [Chorus] Oh, I I know you want my touch for life If you love me right, then who knows? I might let you make me Juno You know I just might Might Let you lock me down tonight One of me is cute, but two though? Give it to me, baby You make me wanna make you fall in love"
Lie To Girls,Sabrina Carpenter,"62 Contributors Translations Español Português srpski Tiếng Việt Polski Bahasa Indonesia Deutsch Česky Türkçe Беларуская Українська Русский Russian Ελληνικά Français Italiano Македонски Lie To Girls Lyrics Both exploring the limits of what a girl does for a man as well as being the most scathing track off the album, “Lie to Girls” is the pinnacle of the vengeful dialogue that Sabrina has towards her ex lover… Read More [Verse 1] Don't swear on your mom That it's the first drink that you've had in like a month No, don't say it was just An isolated incident that happened once There's no need to pretend I've never seen an ugly truth that I can't bend To something that looks better I'm stupid, but I'm clever Yeah, I can make a shitshow look a whole lot like forever and ever [Chorus] You don't have to lie to girls If they like you, they'll just lie to themselves Like you, they'll just lie to themselves You don't have to lie to girls If they like you, they'll just lie to themselves Don't I know it better than anyone else? [Verse 2] All of your best excuses No, they don't stand a chance Against all the chances I give you Isn't ideal, but damn You don't even have to try Turn you into a good guy You don't have to lift a finger It's lucky for you I'm just like My mother And my sisters All my All my friends The girl outside the strip club getting her tarot cards read We love to read the cold, hard facts and swear they're incorrect We love to mistake butterflies for cardiac arrest [Chorus] You don't have to lie to girls If they like you, they'll just lie to themselves Like you, they'll just lie to themselves You don't have Don't have to lie to girls To lie to girls If they like you, they'll just lie to themselves Don't I know it better than anyone else? [Outro] Girls will cry and girls will lie and Girls will do it 'til they die for you They'll cry and girls will lie and Do it 'til the day they die for you Ooh Girls will cry and girls will lie and Ooh Girls will lose their goddamn minds for you Oh They'll cry and girls will lie and Do it 'til the day they die for you"
Don’t Smile,Sabrina Carpenter,"59 Contributors Translations Español Português srpski Tiếng Việt Polski Français Nederlands Česky Türkçe Беларуская Українська Русский Russian Ελληνικά Bahasa Indonesia Italiano Македонски Deutsch Don’t Smile Lyrics [Chorus] Don't smile because it happened, baby Cry because it's over Oh, you're supposed to think about me Every time you hold her [Verse 1] My heart is heavy now, it's like a hundred pounds It's fallin' faster than the way you love to shut me down I think I need a shower, my friends are takin' shots You think it's happy hour, for me, it's not [Chorus] Don't smile because it happened, baby Cry because it's over Oh, you're supposed to think about me Every time you hold her Don't smile becausе it happened, baby Cry becausе it's over I want you to miss me, I want you to miss me Oh, you're supposed to think about me Every time you hold her I want you to miss me, I want you to miss me [Verse 2] Pour my feelings in the microphone I stay in, and when the girls come home I want one of them to take my phone Take my phone and lose your Number, I don't wanna be tempted Pick up when you wanna fall back in You can fake it, but you know I know Know I know [Chorus] Don't smile because it happened, baby Don't, oh Cry because it's over No, mm, no, no Oh, you're supposed to think about me Every time you hold her Mm Don't smile because it happened, baby Cry because it's over Ooh I want you to miss me, I want you to miss me Oh, you're supposed to think about me Every time you hold her I want you to miss me, I want you to miss me"
MIENTRAS ME CURO DEL CORA,KAROL G,"17 Contributors Translations English Deutsch MIENTRAS ME CURO DEL CORA Lyrics [Letra de ""MIENTRAS ME CURO DEL CORA""] [Intro] Dame tiempo Que no estoy en mi mejor momento Pero yo mejoro de a poquitos, sí Hoy estoy down, pero yo sé que mañana será más bonito Diferente, otra vibra, otro ambiente Hoy estoy en menos veinte Pero me recargo de mi gente [Coro] Y mientras me curo del corazón Hoy salgo pa'l mar a aprovechar que hay sol Está bien no sentirse bien, es normal, no es delito Estoy viva, más na' necesito Y mientras me curo del corazón Hoy salgo pa'l mar a aprovechar que hay sol Está bien no sentirse bien, es normal, no es delito Y mañana será más bonito [Verso] Salud, porque tengo a mis padres bien Y a mis hermanitas también Hoy no estoy al cien, pero pronto se me quita Con cervecita y buena musiquita Los panas de visita, se me van los males Aunque estar mal es normal, todo se vale Que no me falte la salud, ni pa' mí ni pa' mi club Ni que me falte Ovy en los instrumentale' Ya con eso tengo A vece' ya no sé pa' dónde voy Pero no me olvido de dónde vengo Yo sé lo que soy y lo que seré Por eso es que la fe me tengo [Pre-Coro] No necesito más Solo amor, dame tiempo Yo me sano con tu compañía Esa paz que me das En otro no la encuentro, no Por eso yo quiero de tus besos [Coro] Pa' que me curen el corazón Hoy salgo pa'l mar a aprovechar que hay sol Está bien no sentirse bien, es normal, no es delito Estoy viva, más na' necesito Y mientras me curo del corazón Hoy salgo pa'l mar a aprovechar que hay sol Está bien no sentirse bien, es normal, no es delito Y mañana será más bonito [Outro] Mientras me curo del corazón Mientras me curo del corazón"
X SI VOLVEMOS,"KAROL G, Romeo Santos",NA
PERO TÚ,"KAROL G, Quevedo",NA
BESTIES,KAROL G,"13 Contributors Translations English Deutsch BESTIES Lyrics [Letra de ""BESTIES""] [Intro] La Bichota está ready para ir de farra con las besties Puestas pa'l bellaqueo Hay toqueteo esta noche [Refrán] Hoy salgo con toa' las gata' mía' puesta pa' la suciería Cuando estoy así, aprieto Es que mis amigas y el tequila me sacan la putería Y saben que yo me presto [Pre-Coro] Pa' bellaquear Pa' bellaquear Pa' vacilar Pa' ponerno' a vacilar Pa' poner las nalga' a twerkear Ah Y al primero que pueda pillar Pa' ponerlo a suspirar [Coro] En el maqui con las besties voy De camino a la disco De camino a la disco; tra, tra  Nos pusimo' todas sеxies hoy En bajita, no me han visto Mamacita En el maqui con las bеsties voy De camino a la disco Nos pusimo' todas sexies hoy Con diamantes en el gistro Pa' bellaquear [Verso] Salimos del callejón Ah; pa' ponerno' a vacilar Nos brilla la espalda con el cadenón En la pista ya se siente la presión Batería y reggaetón, pon-pon-pon Pa' ponerlo a suspirar To' el que mire pa' acá se va a mover como ciclón Bebé, no compiten, ella' son élite Perreando entre nosotras to' se derriten Papi, no me la mire', que aquí hacemo' mile' Y ninguna necesita que la inviten No [Pre-Coro] A bellaquear Pa' bellaquear A vacilar Pa' ponerno' a vacilar Pa' poner las nalgas a twerkear Ah Al primero que pueda pillar Pa' ponerlo a suspirar Ey [Coro] En el maqui con las besties voy De camino a la disco Tra, tra Nos pusimo' todas sexies hoy En bajita, no me han visto En bajita, no me han visto; ey En el maqui con las besties voy De camino a la disco De camino a la disco Nos pusimo' todas sexies hoy Con diamantes en el gistro Con diamantes en el [Skit] Ey, ahí llamó la bebecita, que nos vamos de farra Parce, ahí llamó la bebesuki Pa' que nos pongamos bien chimbitas, pues Ya [Refrán] Hoy salgo con toa' las gata' mía' puesta pa' la suciería Cuando estoy así, aprieto Es que mis amigas y el tequila me sacan la putería Y saben que yo me presto Ey [Outro] Esta es otra má pa' que Se la perreen en la disco, pues Todas las besties, las mías, las mamacitas Las mamacitas Ovy On The Drums"
